acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-2.48,-7.39,1.97,0.3,-0.22,1.07,WAL
-3.16,-9.11,1.91,0.46,-0.65,0.91,WAL
-3.61,-10.75,1.95,0.59,-0.67,0.69,WAL
-2.09,-10.49,1.55,0.12,0.3,0.34,WAL
-1.67,-9.47,2.52,-0.54,1.48,-1.01,WAL
-3.41,-9.31,2.88,-0.57,0.46,-1.37,WAL
-3.89,-10.72,3.66,-0.21,-0.47,-0.7,WAL
-3.4,-9.38,2.64,-0.64,0.11,-0.82,WAL
-2.71,-7.92,2.98,-0.4,1.32,-0.79,WAL
-2.61,-6.92,2.55,-0.02,1.75,-1.06,WAL
-3.38,-6.92,2.46,-0.08,0.93,-1.16,WAL
-4.09,-8.62,2.81,0.1,-0.23,-1.02,WAL
-4.98,-10.33,2.6,0.09,-0.92,-0.91,WAL
-4.98,-10.01,2.75,-0.48,-0.48,-0.68,WAL
-5.3,-10.5,4,-0.22,0.41,-0.5,WAL
-4.37,-8.05,2.23,-0.06,0.9,-0.38,WAL
-4.9,-8.81,3.76,0.07,0.55,0.06,WAL
-4.79,-10.06,2.9,0.97,-0.92,0.7,WAL
-3.93,-9.82,3.07,0.33,-1.12,1.3,WAL
-3.15,-9.2,3.14,0.1,-0.9,1.48,WAL
-3.56,-8.08,3.84,0.15,0.59,1.08,WAL
-2.92,-8.23,3.02,0.3,0.23,0.98,WAL
-2.43,-8.44,2.38,0.44,-0.06,1.02,WAL
-2.13,-8.96,2.1,0.34,-0.29,0.82,WAL
-1.74,-9.5,2.27,0.12,-0.24,0.45,WAL
-1.58,-10.72,2.62,0.26,-0.04,-0.27,WAL
-1.66,-11.02,2.99,-0.11,0,-0.94,WAL
-1.34,-8.76,2.37,-0.82,0.36,-1.42,WAL
-1.91,-10.06,3.53,-0.46,0.7,-1.51,WAL
-2.05,-10.66,3.45,-0.45,0.84,-1.4,WAL
-1.74,-9.15,3.13,-1.04,0.88,-1.6,WAL
-2.48,-7.96,3.51,-1.08,0.63,-1.78,WAL
-3.35,-7.3,3.57,-0.91,0.08,-1.34,WAL
-4.12,-7.73,3.94,-0.87,-0.49,-0.69,WAL
-4.41,-9.56,4.31,-0.43,-0.35,-0.31,WAL
-5.02,-12.39,3.58,0.78,-0.38,0.02,WAL
-4.2,-12.27,3.1,0.57,0.18,0.63,WAL
-2.45,-8.33,2.76,-0.67,1.33,0.88,WAL
-3.25,-10.3,3.06,0.32,-0.23,0.99,WAL
-3.49,-11.86,1.46,0.69,-1.78,1.97,WAL
-2.41,-10.18,1.17,0.53,-1.6,2.16,WAL
-1.74,-8.26,1.97,0.49,-0.67,1.81,WAL
-1.77,-8.33,1.69,0.83,-0.36,1.63,WAL
-1.25,-8.37,1.54,0.63,-0.46,1.53,WAL
-0.81,-9.79,2.24,0.56,-0.69,0.99,WAL
-0.61,-11.25,2.38,0.65,-0.24,0.36,WAL
-0.17,-12.22,4.03,0.04,0.51,-0.58,WAL
-1.12,-10,3,-0.88,0.69,-1.21,WAL
-0.79,-10.97,4.3,-0.52,0.92,-1.26,WAL
-1.36,-9.62,3.11,-0.79,1.01,-1.65,WAL
-1.59,-8.35,2.72,-1.05,1.17,-1.75,WAL
-2.52,-7.61,2.71,-0.92,1.05,-1.84,WAL
-3.88,-7.43,3.13,-0.92,0.49,-1.33,WAL
-4.71,-8.6,3.82,-0.49,0.42,-1.09,WAL
-6.34,-10.46,3.97,0.08,-0.21,-1.1,WAL
-6.47,-11.1,2.93,0.24,-0.58,-0.31,WAL
-4.15,-9.27,3.62,-0.52,0.76,0.17,WAL
-4.23,-10.76,2.78,0.21,0.27,0.16,WAL
-4.23,-11.6,1.3,0.59,-0.78,1,WAL
-2.97,-10.4,2,0.32,-0.87,1.72,WAL
-2.54,-8.78,2.07,0.24,-0.17,1.61,WAL
-2.52,-8.09,2.02,0.17,-0.01,1.55,WAL
-1.77,-7.98,1.38,0.43,-0.13,1.67,WAL
-1.17,-8.95,1.71,0.45,-0.22,1.4,WAL
-0.23,-11.21,1.53,0.64,-0.16,0.98,WAL
0.25,-11.65,1.76,0.1,-0.41,0.17,WAL
-1.32,-10.34,2.13,-0.65,-0.64,-0.72,WAL
-0.73,-11.13,2.82,-0.32,-0.5,-0.54,WAL
-0.85,-10.35,3.33,-0.54,0.37,-1.2,WAL
-1.74,-9.09,2.84,-0.97,0.77,-1.71,WAL
-1.99,-7.77,2.97,-0.79,1.29,-1.64,WAL
-3.18,-7.17,3.15,-0.54,0.85,-1.69,WAL
-4.57,-7.4,4.13,-0.65,-0.5,-1.23,WAL
-5.06,-9.56,5.16,0,-0.36,-0.66,WAL
-6.32,-12.05,4.66,0.78,-0.2,-0.76,WAL
-5.34,-10.54,3.34,0.02,0.2,-0.13,WAL
-4.45,-9.17,4.09,-0.31,0.29,0.18,WAL
-4.44,-10.74,3.03,0.42,-0.86,0.75,WAL
-3.43,-10.65,1.92,0.43,-1.06,1.54,WAL
-2.15,-9.79,1.65,0.49,-0.69,1.85,WAL
-1.65,-8.18,1.57,0.26,-0.3,1.77,WAL
-1.2,-7.24,1.47,0.28,-0.23,1.61,WAL
-1.16,-7.15,1.76,0.16,-0.11,1.25,WAL
-1.42,-9.34,2.06,0.61,-0.43,0.95,WAL
-1,-11.24,2.25,0.47,-0.42,0.73,WAL
1.26,-10.12,1.86,-0.24,0.41,-0.02,WAL
-0.23,-11.75,3.09,-0.43,1.14,-1.62,WAL
-2.52,-12.06,2.75,-0.78,-0.02,-1.81,WAL
-1.6,-10.99,3.6,-1.29,0.41,-1.56,WAL
-2.23,-8.42,2.83,-1.26,0.68,-1.79,WAL
-2.29,-7.54,2.83,-0.98,0.88,-1.53,WAL
-2.94,-7.14,2.98,-0.62,0.73,-1.2,WAL
-3.59,-8.06,3.69,-0.08,0.23,-0.78,WAL
-3.82,-10.64,3.63,0.44,0.37,-0.62,WAL
-4.88,-12.2,2.99,0.56,0.11,-0.68,WAL
-4.55,-11.36,2.98,-0.28,0.03,-0.15,WAL
-3.42,-9.36,2.93,-0.66,-0.33,-0.14,WAL
-5.28,-10.46,3.3,-0.15,-2.14,0.45,WAL
-3.2,-10.91,2.43,0.56,-1.55,1.63,WAL
-2.52,-10.61,1.39,0.88,-0.76,1.73,WAL
-2.24,-8.74,1.57,0.34,-0.35,1.92,WAL
-1.43,-7.87,1.73,0.49,0.02,1.92,WAL
-1.35,-8.07,1.43,0.64,0.33,1.39,WAL
-1.61,-9.87,2.06,0.73,-0.07,1.12,WAL
-1.55,-11.76,1.95,0.92,-0.4,0.82,WAL
0.06,-9.51,2.07,-0.22,0.02,0.33,WAL
-0.21,-9.35,2.54,-0.41,0.32,-0.35,WAL
0.22,-11.38,3.21,0.05,0.43,-0.35,WAL
-0.43,-11.31,2.35,-0.37,0.39,-1.37,WAL
-1.1,-9.21,2.68,-1.3,0.23,-1.78,WAL
-1.4,-8.57,2.78,-0.98,0.35,-2,WAL
-2.64,-7.96,2.76,-1.05,0.23,-2.05,WAL
-3.5,-8.48,3.86,-0.78,0.22,-1.58,WAL
-4.29,-10.06,4.33,-0.09,0.16,-1.22,WAL
-4.86,-11.45,3.78,0.45,0.3,-1.1,WAL
-4.8,-11.91,4.53,-0.05,0.74,-0.61,WAL
-4.23,-9.22,3.4,-0.17,0.84,-0.28,WAL
-4.66,-10.08,3.6,0.2,-0.38,0.42,WAL
-3.77,-10.4,2.9,0.61,-1.11,1.35,WAL
-2.69,-10.08,2.32,0.61,-1.22,1.79,WAL
-1.94,-8.71,2.19,0.35,-0.74,1.9,WAL
-1.97,-8.33,2.55,0.36,-0.52,1.9,WAL
-1.72,-8.97,2.79,0.68,-0.28,1.86,WAL
-1.69,-10.14,3.03,1.08,0.2,1.61,WAL
-1.71,-10.57,2.78,1,0.16,1.31,WAL
-0.88,-9.42,2.79,0.07,0,0.99,WAL
-0.81,-10.19,3.53,0.04,0.12,0.16,WAL
-1.3,-8.73,3.08,-0.89,-0.06,-0.39,WAL
-1.11,-10.12,4.08,-0.25,-0.29,-0.7,WAL
-1.64,-8.87,3.38,-0.91,-0.15,-1.08,WAL
-0.97,-8.11,3.74,-0.9,0.33,-1.11,WAL
-1.24,-8.15,3.27,-0.7,0.6,-1.52,WAL
-1.69,-8.76,3.29,-0.54,0.79,-1.74,WAL
-2.1,-9.36,2.88,-0.46,0.94,-1.92,WAL
-3.09,-9.14,3.25,-0.4,-1.01,0.34,WAL
-2.6,-9.9,2.24,0.41,-0.84,0.6,WAL
-1.63,-8.63,1.33,0.12,0.25,0.36,WAL
-1.2,-6.85,1.82,-0.97,0.67,-0.26,WAL
-1.03,-6.21,2.16,-1.3,0.34,-0.72,WAL
-1.58,-7.43,2.26,-1.09,0.19,-1.19,WAL
-2.44,-9.53,2.11,-0.53,0.58,-1.64,WAL
-3.85,-12.91,2.43,0.14,0.86,-1.99,WAL
-3.93,-13.28,2.55,0.2,1.56,-1.89,WAL
-4,-11.26,2.92,-0.52,1.92,-2.1,WAL
-4.17,-10.81,2.97,-0.34,1.26,-1.5,WAL
-3.28,-10.6,2.78,0.06,1.42,-1.12,WAL
-3.51,-8.98,2.8,-0.23,0.92,-0.71,WAL
-2.45,-7.57,3.12,-0.27,0.87,-0.14,WAL
-2.5,-6.86,2.38,0.14,0.62,-0.14,WAL
-3.36,-6.93,2.66,-0.05,0.31,0,WAL
-4.72,-7.77,3.7,-0.19,-0.37,0.07,WAL
-5.97,-11.73,4.49,0.62,-1.97,0.71,WAL
-4.42,-12.28,2.82,0.87,-1.47,1.59,WAL
-2.53,-10.7,3.06,0.08,0.2,1.73,WAL
-2.79,-11.3,4.01,0.14,0.39,1.69,WAL
-2.52,-12.22,2.56,1.19,-0.13,2.07,WAL
-1.76,-11.73,2.26,0.9,-0.06,2.28,WAL
-1.08,-9.11,1.51,0.3,0.06,1.83,WAL
-1.03,-6.99,1.53,-0.43,-0.45,1.37,WAL
-1,-6.18,1.52,-0.7,-1.19,0.99,WAL
-0.78,-6.44,2.12,-0.67,-1.28,0.58,WAL
-1.23,-8.51,2.1,-0.13,-0.9,-0.21,WAL
-1.67,-10.88,2.16,0.04,-0.19,-0.95,WAL
-1.67,-9.63,3.73,-1.42,0.67,-1.55,WAL
-2.62,-11.88,4.07,-0.67,0.22,-1.89,WAL
-2.68,-13.24,5.22,-0.71,0.3,-1.66,WAL
-2.76,-11.2,4.01,-1.03,0.79,-2.03,WAL
-2.74,-8.57,3.77,-1.34,1.67,-1.94,WAL
-2.85,-7.7,3.62,-0.66,1.95,-1.58,WAL
-3.53,-7.27,2.94,-0.28,1.51,-1.36,WAL
-4.06,-8.08,3.22,-0.24,0.83,-1.05,WAL
-4.78,-10.46,3.64,0.43,0.07,-0.63,WAL
-5.07,-11.29,2.41,0.72,-0.44,-0.22,WAL
-4.25,-10.55,3.17,-0.15,0.25,0.17,WAL
-4.81,-9.64,3.74,-0.36,-0.22,0.5,WAL
-3.89,-10.71,2.58,0.38,-1.28,1.6,WAL
-2.88,-11.36,2.17,0.67,-1.43,2.3,WAL
-1.95,-10.65,1.18,0.64,-1.17,2.26,WAL
-1.66,-8.56,1.6,-0.02,-0.8,1.98,WAL
-1.33,-7.99,1.97,0.2,-0.72,1.84,WAL
-1.64,-8.55,1.87,0.54,-1.05,1.5,WAL
-1.72,-10.45,2.36,0.8,-0.81,1.28,WAL
-1.61,-11.4,2.38,0.66,-0.56,0.74,WAL
-0.41,-9.67,3.44,-0.39,0.26,0.04,WAL
-1.38,-8.48,2.73,-0.84,0.04,-0.81,WAL
-1.39,-10.69,3.97,-0.25,-0.12,-0.68,WAL
-1.8,-10.25,3.15,-0.76,0.15,-1.41,WAL
-2.02,-8.79,3.31,-1.39,0.5,-1.62,WAL
-1.61,-7.74,3.49,-1.19,1.03,-1.66,WAL
-2.2,-7.61,3.92,-1.12,1.22,-1.9,WAL
-3.97,-7.89,4.65,-0.81,1.02,-1.73,WAL
-5.59,-10.48,5.01,0.15,0.22,-1.06,WAL
-5.31,-11.5,3.72,0.83,0.55,-0.73,WAL
-4.82,-10.7,3.84,-0.08,1.6,-0.43,WAL
-5.11,-9.03,3.49,-0.22,1.24,-0.24,WAL
-5.01,-9.83,2.69,0.05,-0.49,0.8,WAL
-4.1,-10.61,2.08,0.46,-1.25,1.68,WAL
-3.17,-10.1,1.35,0.34,-1.43,2.02,WAL
-2.23,-8.2,1.98,-0.5,-0.87,1.95,WAL
-1.91,-7.82,2.26,-0.17,-0.67,1.72,WAL
-1.96,-8.35,1.89,0.37,-0.85,1.55,WAL
-1.86,-10.06,2.43,0.57,-0.91,1.38,WAL
-1.73,-11.78,2.5,0.99,-0.66,0.97,WAL
0.43,-9.19,1.99,-0.32,0.77,0.27,WAL
-0.52,-8.32,2.69,-0.63,0.7,-0.97,WAL
-1.47,-11.15,3.38,-0.02,-0.31,-0.75,WAL
-1.29,-11.16,3.1,-0.46,0,-1.28,WAL
-2.02,-9.65,3.28,-1.26,0.2,-1.7,WAL
-1.67,-8.71,2.9,-1,0.46,-1.58,WAL
-2.09,-7.97,2.69,-0.96,0.6,-1.67,WAL
-2.75,-7.85,3.34,-1.15,0.48,-1.54,WAL
-3.72,-8.7,4.14,-0.55,0.31,-1.16,WAL
-4.1,-10.97,4.02,0.42,0.5,-0.71,WAL
-4.4,-11.28,3.28,0.67,1.09,-0.63,WAL
-4.58,-9.41,3.7,-0.12,0.88,-0.63,WAL
-5.56,-9.69,4.66,-0.49,-1.49,0.26,WAL
-4.29,-10.69,2.85,0.66,-2.59,1.33,WAL
-3.06,-10.63,2.91,0.71,-1.41,1.93,WAL
-2.05,-9.09,2.53,0.4,-0.64,1.67,WAL
-1.85,-8.15,2.45,0.31,-0.37,1.58,WAL
-1.88,-8.16,2.42,0.72,-0.46,1.59,WAL
-1.75,-9.59,2.67,1.15,-0.33,1.56,WAL
-1.81,-10.99,2.99,1.37,-0.23,1.45,WAL
-1.35,-10.54,2.66,0.75,0.03,1.01,WAL
-0.35,-10.01,3.98,-0.13,0.53,0.39,WAL
-0.99,-8.84,2.51,-0.35,-0.18,-0.51,WAL
-0.99,-9.79,3.62,-0.69,-0.2,-0.88,WAL
-1.76,-9.88,3.93,-0.95,-0.15,-1.45,WAL
-1.65,-8.8,3.91,-1.27,-0.14,-1.28,WAL
-1.32,-8.04,3.84,-1.29,-0.1,-1.2,WAL
-1.33,-8.25,3.72,-1.04,0.18,-1.24,WAL
-1.46,-8.43,3.5,-0.79,0.62,-1.34,WAL
-2.4,-9.54,3.9,-0.69,0.91,-1.64,WAL
-3.68,-10.9,4.59,-0.42,0.72,-1.47,WAL
-4.26,-10.51,4.81,-0.43,0.74,-1.14,WAL
-3.67,-10.81,4.6,0.23,0.64,-0.34,WAL
-3.47,-8.92,4.24,-0.32,0.52,0.21,WAL
-2.73,-8.83,4.5,0.48,0.01,0.93,WAL
-2.24,-9.11,4.07,0.75,-0.22,1.58,WAL
-1.96,-9.8,4.3,1.04,-0.98,2,WAL
-2.17,-10.82,3.75,1.26,-1.55,2.04,WAL
-2.06,-10.61,3.63,1.14,-1.51,1.94,WAL
-4.24,-9.98,2.26,0.79,-0.09,1.28,WAL
-3.34,-11,1.38,0.9,0.12,1.22,WAL
-2.27,-12.14,0.78,0.77,0.21,1,WAL
0.78,-9.9,-0.48,0.15,0.88,0.49,WAL
-0.12,-9.9,1.42,-0.29,0.85,-0.26,WAL
0.17,-10.8,1.26,0.42,0.67,-0.26,WAL
-0.45,-10.25,1.22,0.22,0.72,-1,WAL
-1.21,-8.59,1.53,-0.45,0.86,-1.88,WAL
-2.21,-8.38,1.64,-0.41,1.01,-2.16,WAL
-3.66,-9.07,1.58,-0.24,0.69,-2.15,WAL
-4.88,-9.66,2.09,-0.51,0.22,-1.88,WAL
-6.8,-11.7,3.05,-0.19,0.02,-1.56,WAL
-7.67,-11.64,2.45,-0.11,0.01,-1,WAL
-7.13,-10.09,3.13,-0.46,0.72,-0.42,WAL
-6.85,-7.86,3.66,-0.76,0.49,0.24,WAL
-6.73,-9.56,2.66,0.34,-1.51,1.17,WAL
-5.45,-10.67,1.4,0.73,-1.28,1.96,WAL
-4.54,-11.14,1.17,0.73,-0.42,2.23,WAL
-3.57,-10.35,0.83,0.67,-0.26,2.49,WAL
-2.74,-9.38,0.66,0.51,-0.46,2.61,WAL
-1.77,-8.74,0.71,0.21,-0.43,2.29,WAL
-1.66,-9.72,1.24,0.38,-0.5,1.63,WAL
-1.56,-11.16,1.42,0.61,-0.5,0.81,WAL
-1.23,-10.86,1.07,0,0.17,-0.28,WAL
-1.91,-8.63,1.5,-1.03,-0.01,-1.11,WAL
-2.44,-9.92,2.79,-1.1,-0.03,-1.2,WAL
-3.03,-10.81,2.66,-0.38,-0.24,-1.51,WAL
-3.18,-9.63,2.32,-0.79,0.28,-1.69,WAL
-3.09,-8.32,2.19,-0.64,1.3,-1.86,WAL
-4.19,-7.51,2.65,-0.6,1.48,-1.9,WAL
-5.31,-7.45,2.53,-0.34,0.9,-1.5,WAL
-6.24,-8.92,2.93,-0.11,0.57,-1.06,WAL
-6.76,-10.7,2.51,0.3,0.24,-0.7,WAL
-6.17,-10.53,2.68,-0.26,0.41,-0.29,WAL
-5.29,-10.34,2.44,-0.03,0.55,0,WAL
-5.48,-9.67,1.67,-0.24,-0.46,0.4,WAL
-3.85,-9.88,1.51,-0.06,-1.1,1.45,WAL
-3.34,-9.72,0.85,0.36,-0.97,1.74,WAL
-3.02,-8.45,0.94,0.08,-0.75,1.67,WAL
-2.92,-8.04,1.17,0.1,-0.55,1.63,WAL
-2.58,-8.16,1,0.26,-0.48,1.49,WAL
-2.6,-9.68,1.21,0.45,-0.46,1.2,WAL
-2.77,-11.2,1.34,0.55,-0.6,0.82,WAL
-1.87,-10.04,1.92,-0.14,-0.19,0.3,WAL
-1.9,-9.54,2.07,-0.31,0.21,-0.43,WAL
-2.15,-10.2,2.1,-0.39,0.34,-0.66,WAL
-2.39,-10.4,2.49,-0.05,0.26,-0.95,WAL
-2.34,-8.98,2.35,-0.73,0.8,-1.43,WAL
-2.21,-8.23,1.81,-0.21,1.41,-1.6,WAL
-3.25,-8.42,2.34,-0.03,1.48,-1.86,WAL
-4.95,-8.4,2.34,-0.08,0.49,-1.58,WAL
-6.28,-8.74,3.26,-0.3,-0.03,-1.18,WAL
-7.16,-10.31,2.67,0.21,0.37,-0.82,WAL
-7.06,-9.12,2.1,-0.02,0.49,-0.38,WAL
-6.33,-8.43,2.65,-0.33,0.22,-0.06,WAL
-6.9,-9.17,2.45,-0.53,-0.95,0.49,WAL
-5.46,-10.55,1.86,0.31,-1.48,1.45,WAL
-4.45,-11.24,1.11,0.82,-1.1,1.81,WAL
-3.19,-9.6,0.59,0.25,-0.56,1.78,WAL
-2.13,-7.98,0.96,-0.1,-0.37,1.49,WAL
-1.24,-7.42,0.61,0.02,0.1,1.2,WAL
-1.81,-7.98,1.34,0.06,-0.29,0.87,WAL
-2.63,-9.95,1.4,0.34,-0.85,0.75,WAL
-2.46,-11.25,1.2,0.48,-0.44,0.62,WAL
-2.61,-10.95,2.79,-0.11,0.37,-0.07,WAL
-2.21,-9.8,1.93,-0.6,0.76,-0.64,WAL
-2.85,-10.75,2.5,-0.21,0.15,-0.99,WAL
-2.92,-9.67,2.24,-0.84,0.28,-1.62,WAL
-2.36,-8.53,2.68,-1.11,0.78,-1.86,WAL
-3.09,-8.01,2.56,-0.8,1.19,-2.15,WAL
-4.77,-8.44,2.8,-0.62,0.02,-1.74,WAL
-4.64,-8.6,2.84,-0.3,-0.52,-1.06,WAL
-5.3,-10.3,3.15,0.16,0.01,-0.87,WAL
-5.93,-11.05,2.49,0.5,0.43,-0.54,WAL
-5.47,-10.97,2.82,0.13,0.87,-0.18,WAL
-5.34,-8.75,2.3,-0.27,0.78,0.06,WAL
-5.5,-10.2,1.66,0.3,-1.06,0.89,WAL
-4.55,-10.53,1.26,0.36,-1.53,1.8,WAL
-3.15,-9.79,0.79,0.13,-1.32,1.95,WAL
-2.57,-7.99,0.89,-0.32,-0.52,1.66,WAL
-2.14,-7.37,1.03,-0.14,-0.02,1.56,WAL
-2.36,-8.4,1.18,0.11,-0.22,1.28,WAL
-3.15,-10.6,1.57,0.71,-0.53,1.09,WAL
-3.03,-11.91,1.15,0.91,-0.34,0.97,WAL
-1.95,-9.67,2.38,-0.04,0.8,0.28,WAL
-2.43,-8.97,1.17,-0.15,0.6,-0.32,WAL
-2.99,-10.95,3.03,-0.02,-0.17,-0.42,WAL
-2.51,-9.28,2.91,-0.86,-0.18,-0.83,WAL
-2.18,-7.58,2.96,-1.03,0.08,-1.07,WAL
-2.52,-7.4,2.31,-0.54,0.37,-1.24,WAL
-2.75,-7.53,2.05,-0.41,0.42,-1.29,WAL
-3.33,-8.67,2.43,-0.16,0.19,-1.21,WAL
-4.43,-10.44,2.57,0.12,0.01,-1.18,WAL
-5.33,-11.36,2.99,0.17,0.15,-1.19,WAL
-5.62,-10.25,3.54,-0.31,0.66,-1.16,WAL
-6.23,-8.41,3.73,-0.49,0.45,-1.04,WAL
-7.46,-9.58,3.63,-0.28,-1.3,-0.18,WAL
-6.16,-9.63,3.09,0.31,-1.51,1.12,WAL
-5.15,-10.06,2.88,0.52,-0.76,1.53,WAL
-4.43,-9.05,1.95,0.42,-0.33,1.78,WAL
-3.72,-8.23,1.97,0.38,-0.41,2.12,WAL
-3.11,-8.35,1.57,0.59,-0.4,2.15,WAL
-3.08,-9.7,1.8,0.97,-0.26,2.01,WAL
-3.07,-11.05,1.56,1.34,-0.16,1.61,WAL
-2.3,-9.3,1.36,0.35,0.31,0.95,WAL
-2,-8.85,2.49,-0.13,0.75,0.25,WAL
-2.26,-8.61,1.92,-0.52,-0.12,-0.27,WAL
-2.09,-9.83,3.27,-0.66,-0.81,-0.58,WAL
-2.46,-9.84,3.82,-1.37,-0.61,-1.31,WAL
-2.67,-8.73,3.45,-1.32,-0.26,-1.63,WAL
-2.55,-8.3,2.98,-1.08,0.73,-1.74,WAL
-2.98,-8.89,2.68,-0.49,1.38,-2.09,WAL
-3.78,-9.16,2.72,-0.47,1.25,-2.36,WAL
-5.35,-10.41,3.52,-0.52,0.01,-2.23,WAL
-2.04,-9.07,2.12,-0.53,2.1,-1.84,WAL
-3.94,-8.42,2.23,-0.25,2.06,-1.83,WAL
-5.24,-7.96,2.22,-0.11,1.22,-1.26,WAL
-6.03,-9.52,2.47,0.18,0.09,-0.72,WAL
-6.48,-11.36,1.6,0.54,-0.59,-0.32,WAL
-5.3,-10.41,1.94,-0.19,0.26,0.22,WAL
-4.86,-9.11,2.49,-0.56,0.46,0.58,WAL
-4.82,-10.86,2.02,0.2,-1.79,1.4,WAL
-3.35,-10.68,1.47,0.2,-1.68,2.19,WAL
-2.89,-9.77,1.36,0.13,-1.27,2.2,WAL
-2.46,-8.79,1.22,-0.04,-1.18,2.12,WAL
-2.43,-8.4,1.01,0.03,-1.28,2.01,WAL
-1.93,-8.6,1.17,0.11,-0.99,1.68,WAL
-2.22,-9.96,1.47,0.41,-0.73,1.17,WAL
-2.43,-12.25,1.69,0.82,-0.49,0.63,WAL
-1.47,-10.58,2.38,-0.25,0.44,-0.28,WAL
-1.59,-8.32,1.49,-0.75,0.53,-0.95,WAL
-2.42,-10.9,3.32,-0.41,0.16,-1.02,WAL
-2.91,-10.47,2.35,-0.56,0.27,-1.37,WAL
-2.97,-8.91,2.57,-0.99,1.02,-1.55,WAL
-2.86,-7.7,2.56,-0.56,1.27,-1.58,WAL
-3.35,-6.97,2.54,-0.63,0.71,-1.49,WAL
-4.11,-7.55,2.76,-0.48,0.05,-1.21,WAL
-5.41,-9.84,3.44,0.07,0.32,-0.89,WAL
-6.49,-10.98,2.92,0.46,0.42,-0.76,WAL
-6.24,-10.5,3.01,-0.14,0.72,-0.3,WAL
-5.85,-8.45,2.8,-0.36,0.44,-0.06,WAL
-6.41,-9.96,3.03,-0.04,-1.34,0.8,WAL
-4.74,-10.17,2.09,0.6,-1.4,1.82,WAL
-3.72,-10.29,1.94,0.58,-0.47,1.91,WAL
-3.35,-8.96,1.92,0.27,-0.17,1.72,WAL
-2.83,-8.15,1.59,0.19,-0.31,1.74,WAL
-2.31,-8.03,1.38,0.24,-0.41,1.51,WAL
-2.7,-8.24,1.2,0.14,-0.52,1.18,WAL
-3.17,-10.01,1.7,0.5,-0.53,0.85,WAL
-2.66,-9.41,1.91,0.01,0.07,0.25,WAL
-3.19,-9.41,2.38,-0.05,0.21,-0.4,WAL
-3.83,-10.92,3.44,-0.27,0.18,-0.56,WAL
-3.41,-9.57,3.44,-0.47,0.25,-0.83,WAL
-2.88,-7.63,3.1,-0.9,0.39,-0.97,WAL
-2.82,-6.97,2.75,-0.54,0.29,-1.06,WAL
-3.19,-6.73,2.6,-0.56,0.01,-1.11,WAL
-3.6,-6.85,2.61,-0.61,0.04,-1.1,WAL
-4.49,-8.29,3.01,-0.37,0.09,-1.07,WAL
-5.95,-10.26,3.48,0.08,0.05,-0.97,WAL
-5.97,-10.05,2.86,-0.18,0.25,-0.61,WAL
-5.52,-10.53,3.18,0.02,0.86,-0.51,WAL
-6.82,-8.83,3.5,-0.44,0.31,-0.49,WAL
-6.84,-9.13,2.73,-0.02,-1.61,0.58,WAL
-5.92,-9.37,2.88,0.29,-0.84,1.26,WAL
-4.83,-8.41,2.8,0.22,-0.25,1.51,WAL
-4.27,-7.15,2.62,0.39,-0.21,1.57,WAL
-3.49,-7.4,2.16,0.58,-0.28,1.97,WAL
-2.96,-7.82,1.76,0.71,-0.37,1.81,WAL
-2.92,-9.32,1.81,0.72,-0.33,1.28,WAL
-3.09,-10.45,1.65,0.6,-0.41,0.42,WAL
-2.59,-9.21,2.3,-0.43,-0.33,-0.25,WAL
-2.77,-9.46,1.44,-0.68,-0.21,-0.73,WAL
-2.31,-10.95,3.1,-0.59,0.1,-0.97,WAL
-2.7,-10.54,3.12,-0.92,0.27,-1.51,WAL
-2.92,-9.05,2.22,-1.15,0.45,-1.68,WAL
-2.43,-8.1,2.37,-0.92,1.31,-1.8,WAL
-3.51,-7.15,2.99,-0.82,1.73,-1.99,WAL
-5.26,-7.81,3.25,-0.46,0.7,-1.63,WAL
-6.2,-9.68,3.44,-0.49,0.19,-0.98,WAL
-6.43,-11.09,3.12,0.26,0.08,-0.71,WAL
-6.4,-10.94,3.43,0.18,0.55,-0.32,WAL
-4.76,-8.46,2.46,-0.05,0.81,0.13,WAL
-4.92,-8.86,2.86,-0.15,0.08,0.46,WAL
-4.28,-10.03,1.53,0.42,-1.04,1.21,WAL
-3.82,-10.07,0.61,0.43,-0.94,1.56,WAL
-3.23,-8.83,0.99,-0.23,-0.2,1.24,WAL
-3.42,-7.96,0.95,-0.35,-0.24,1.14,WAL
-3.24,-8.08,0.51,-0.1,-0.59,1.26,WAL
-2.87,-8.41,0.85,-0.06,-0.39,1.15,WAL
-2.89,-10.14,1,0.57,-0.57,0.96,WAL
-2.26,-11.43,0.61,0.59,-0.64,0.77,WAL
-1.13,-9.97,1.79,-0.46,0.45,-0.11,WAL
-2.01,-10.7,1.11,-0.34,0.15,-0.64,WAL
-2.13,-11.88,1.87,-0.28,-0.05,-0.68,WAL
-1.92,-9.73,1.65,-1.12,0.35,-1.11,WAL
-1.86,-8.38,1.89,-1.02,0.75,-1.36,WAL
-2.7,-8.02,1.73,-0.68,0.92,-1.55,WAL
-3.36,-8.06,1.77,-0.61,0.46,-1.37,WAL
-3.93,-8.73,2.41,-0.48,0.27,-1.1,WAL
-5,-10.82,2.58,-0.08,0.21,-0.9,WAL
-5.7,-10.76,1.82,-0.07,0.07,-0.75,WAL
-5.61,-11.02,2.79,-0.19,0.38,-0.36,WAL
